AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Louisville - 2014-05-22,Central,Commercial,Louisville,2014-05-22,138137.0,20100,86.0,420.0,0.51,9.12,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID102.6724,No,,,
Louisville - 2014-05-23,Central,Commercial,Louisville,2014-05-23,160570.0,20100,80.0,546.0,0.96,8.18,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID26.4268,No,,,
Louisville - 2014-05-24,Central,Commercial,Louisville,2014-05-24,327308.0,20100,223.0,2950.0,0.51,9.59,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID44.9422,Yes,,-9000.0,
Louisville - 2014-05-25,Central,Commercial,Louisville,2014-05-25,331211.0,20100,234.0,2404.0,0.63,9.93,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID117.3612,Yes,,,
Louisville - 2014-05-26,Central,Commercial,Louisville,2014-05-26,288969.0,20100,141.0,2267.0,0.48,12.08,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID113.6161,Yes,,,
Louisville - 2014-05-27,Central,Commercial,Louisville,2014-05-27,113324.0,20100,60.0,294.0,0.17,11.82,0.053888407,In Store Credit Card Signup Discount; ID80.5689,No,,,
Louisville - 2014-05-28,Central,Commercial,Louisville,2014-05-28,175150.0,20100,44.0,388.0,0.74,11.05,0.053888407,In Store Credit Card Signup Discount; ID120.3863,No,,,
Louisville - 2014-05-29,Central,Commercial,Louisville,2014-05-29,130414.0,20100,71.0,326.0,1.01,11.52,0.053888407,In Store Credit Card Signup Discount; ID141.3467,No,,,
Louisville - 2014-05-30,Central,Commercial,Louisville,2014-05-30,149229.0,20100,73.0,410.0,1.27,13.55,0.053888407,In Store Credit Card Signup Discount; ID105.5479,No,,,
Louisville - 2014-05-31,Central,Commercial,Louisville,2014-05-31,164374.0,20100,70.0,662.0,0.91,8.53,0.053888407,In Store Credit Card Signup Discount; ID88.9216,No,,-3000.0,
Louisville - 2014-06-01,Central,Commercial,Louisville,2014-06-01,151526.0,20100,73.0,494.0,0.68,11.49,0.059517753,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,0.010027552
Louisville - 2014-06-02,Central,Commercial,Louisville,2014-06-02,155353.0,20100,51.0,315.0,0.49,8.09,0.059517753,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Louisville - 2014-06-03,Central,Commercial,Louisville,2014-06-03,133748.0,20100,37.0,379.0,0.62,9.54,0.059517753,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Louisville - 2014-06-04,Central,Commercial,Louisville,2014-06-04,113082.0,20100,71.0,368.0,0.2,11.57,0.059517753,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Louisville - 2014-06-05,Central,Commercial,Louisville,2014-06-05,127131.0,20100,73.0,357.0,0.58,10.42,0.059517753,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Louisville - 2014-06-06,Central,Commercial,Louisville,2014-06-06,134052.0,20100,101.0,399.0,0.37,12.13,0.059517753,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
Louisville - 2014-06-07,Central,Commercial,Louisville,2014-06-07,156624.0,20100,110.0,610.0,0.91,12.24,0.059517753,Promo In Store Credit Card Signup Discount; ID27.5129,No,,2750.0,
Louisville - 2014-06-08,Central,Commercial,Louisville,2014-06-08,126126.0,20100,79.0,506.0,1.21,9.8,0.064924813,Promo In Store Credit Card Signup Discount; ID31.2453,No,,,
Louisville - 2014-06-09,Central,Commercial,Louisville,2014-06-09,135788.0,20100,40.0,315.0,0.75,12.86,0.064924813,Promo In Store Credit Card Signup Discount; ID21.9931,No,,,
Louisville - 2014-06-10,Central,Commercial,Louisville,2014-06-10,115427.0,20100,49.0,337.0,0.68,12.62,0.064924813,Promo In Store Credit Card Signup Discount; ID41.4379,No,,,
Louisville - 2014-06-11,Central,Commercial,Louisville,2014-06-11,171246.0,20100,42.0,368.0,0.32,11.18,0.064924813,Promo In Store Credit Card Signup Discount; ID45.8971,No,,,
Louisville - 2014-06-12,Central,Commercial,Louisville,2014-06-12,156142.0,20100,66.0,337.0,0.17,11.32,0.064924813,Promo In Store Credit Card Signup Discount; ID27.8537,No,,,
Louisville - 2014-06-13,Central,Commercial,Louisville,2014-06-13,147965.0,20100,68.0,464.0,0.62,13.18,0.064924813,Promo In Store Credit Card Signup Discount; ID67.0755,No,,,
Louisville - 2014-06-14,Central,Commercial,Louisville,2014-06-14,164578.0,20100,72.0,653.0,0.9,11.78,0.064924813,Promo In Store Credit Card Signup Discount; ID69.4288,No,,-2250.0,
Louisville - 2014-06-15,Central,Commercial,Louisville,2014-06-15,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,
Louisville - 2014-06-16,Central,Commercial,Louisville,2014-06-16,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Louisville - 2014-06-17,Central,Commercial,Louisville,2014-06-17,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Louisville - 2014-06-18,Central,Commercial,Louisville,2014-06-18,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Louisville - 2014-06-19,Central,Commercial,Louisville,2014-06-19,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Louisville - 2014-06-20,Central,Commercial,Louisville,2014-06-20,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
Louisville - 2014-06-21,Central,Commercial,Louisville,2014-06-21,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID27.5129,No,,,
Louisville - 2014-06-22,Central,Commercial,Louisville,2014-06-22,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID2.1129,No,,,
Louisville - 2014-06-23,Central,Commercial,Louisville,2014-06-23,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID3.1323,No,,,
Louisville - 2014-06-24,Central,Commercial,Louisville,2014-06-24,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID23.2119,No,,,
Louisville - 2014-06-25,Central,Commercial,Louisville,2014-06-25,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID73.9221,No,,,
Louisville - 2014-06-26,Central,Commercial,Louisville,2014-06-26,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID31.3512,No,,,
Louisville - 2014-06-27,Central,Commercial,Louisville,2014-06-27,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID6.3111,No,,,
Louisville - 2014-06-28,Central,Commercial,Louisville,2014-06-28,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID4.2229,No,,,
Louisville - 2014-06-29,Central,Commercial,Louisville,2014-06-29,,20100,,,,,,Promo In Store Credit Card Signup Discount; ID2.5449,No,,,
Philadelphia - 2014-01-01,East,Corporate,Philadelphia,2014-01-01,68144.0,15700,20.0,251.0,0.92,20.35,0.046642039,In Store Credit Card Signup Discount; ID0.5701,No,-1.2,,0.034374102
Philadelphia - 2014-01-02,East,Corporate,Philadelphia,2014-01-02,102768.0,15700,31.0,279.0,1.85,18.13,0.046642039,In Store Credit Card Signup Discount; ID0.6346,No,,,
Philadelphia - 2014-01-03,East,Corporate,Philadelphia,2014-01-03,96437.0,15700,34.0,284.0,2.17,13.3,0.046642039,In Store Credit Card Signup Discount; ID0.1635,No,,,
Philadelphia - 2014-01-04,East,Corporate,Philadelphia,2014-01-04,91232.0,15700,32.0,348.0,2.49,21.24,0.046642039,In Store Credit Card Signup Discount; ID0.0646,No,,-6250.0,
Philadelphia - 2014-01-05,East,Corporate,Philadelphia,2014-01-05,78289.0,15700,30.0,219.0,1.83,18.99,0.0637240759999999,In Store Credit Card Signup Discount; ID3.2839,No,,,
Philadelphia - 2014-01-06,East,Corporate,Philadelphia,2014-01-06,70490.0,15700,20.0,154.0,1.56,22.18,0.0637240759999999,In Store Credit Card Signup Discount; ID5.5425,No,,,
Philadelphia - 2014-01-07,East,Corporate,Philadelphia,2014-01-07,80779.0,15700,21.0,149.0,0.73,19.35,0.0637240759999999,In Store Credit Card Signup Discount; ID0.9156,No,,,
Philadelphia - 2014-01-08,East,Corporate,Philadelphia,2014-01-08,64433.0,15700,21.0,154.0,1.39,19.65,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1629,No,,,
Philadelphia - 2014-01-09,East,Corporate,Philadelphia,2014-01-09,79258.0,15700,32.0,163.0,2.34,17.65,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID4.2726,No,,,
Philadelphia - 2014-01-10,East,Corporate,Philadelphia,2014-01-10,88518.0,15700,34.0,200.0,1.95,16.45,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7261,No,,,
Philadelphia - 2014-01-11,East,Corporate,Philadelphia,2014-01-11,87469.0,15700,46.0,294.0,1.96,16.68,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID7.0015,No,,-14000.0,
Philadelphia - 2014-01-12,East,Corporate,Philadelphia,2014-01-12,88838.0,15700,33.0,233.0,1.95,19.49,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID9.5621,No,,,
Philadelphia - 2014-01-13,East,Corporate,Philadelphia,2014-01-13,76117.0,15700,21.0,135.0,1.12,14.27,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID4.6825,No,,,
Philadelphia - 2014-01-14,East,Corporate,Philadelphia,2014-01-14,93415.0,15700,18.0,150.0,0.87,18.06,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.4132,No,,,
Philadelphia - 2014-01-15,East,Corporate,Philadelphia,2014-01-15,67407.0,15700,21.0,150.0,1.08,15.94,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.6815,No,,,
Philadelphia - 2014-01-16,East,Corporate,Philadelphia,2014-01-16,81535.0,15700,36.0,150.0,1.95,18.26,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID5.3307,No,,,
Philadelphia - 2014-01-17,East,Corporate,Philadelphia,2014-01-17,62127.0,15700,24.0,167.0,1.52,16.7,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID8.823,No,,,
Philadelphia - 2014-01-18,East,Corporate,Philadelphia,2014-01-18,130440.0,15700,63.0,1124.0,1.79,17.87,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID12.7203,Yes,,-3000.0,
Philadelphia - 2014-01-19,East,Corporate,Philadelphia,2014-01-19,90582.0,15700,58.0,756.0,1.64,18.02,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID5.6496,Yes,,,
Philadelphia - 2014-01-20,East,Corporate,Philadelphia,2014-01-20,88217.0,15700,51.0,676.0,0.88,19.41,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9275,Yes,,,
Philadelphia - 2014-01-21,East,Corporate,Philadelphia,2014-01-21,72897.0,15700,17.0,122.0,1.13,13.5,0.070418459,In Store Credit Card Signup Discount; ID1.471,No,,,
Philadelphia - 2014-01-22,East,Corporate,Philadelphia,2014-01-22,68068.0,15700,16.0,140.0,1.28,16.01,0.070418459,In Store Credit Card Signup Discount; ID3.4967,No,,,
Philadelphia - 2014-01-23,East,Corporate,Philadelphia,2014-01-23,63701.0,15700,37.0,126.0,1.57,13.16,0.070418459,In Store Credit Card Signup Discount; ID11.7278,No,,,
Philadelphia - 2014-01-24,East,Corporate,Philadelphia,2014-01-24,55694.0,15700,33.0,201.0,1.65,14.9,0.070418459,Feb. In Store Credit Card Signup Discount; ID9.872,No,,,
Philadelphia - 2014-01-25,East,Corporate,Philadelphia,2014-01-25,68986.0,15700,28.0,271.0,1.13,14.39,0.070418459,Feb. In Store Credit Card Signup Discount; ID6.656,No,,2250.0,
Philadelphia - 2014-01-26,East,Corporate,Philadelphia,2014-01-26,68500.0,15700,31.0,248.0,1.17,12.61,0.074267155,Feb. In Store Credit Card Signup Discount; ID6.3826,No,,,
Philadelphia - 2014-01-27,East,Corporate,Philadelphia,2014-01-27,56580.0,15700,18.0,122.0,0.83,17.63,0.074267155,Feb. In Store Credit Card Signup Discount; ID11.7647,No,,,
Philadelphia - 2014-01-28,East,Corporate,Philadelphia,2014-01-28,59124.0,15700,32.0,135.0,0.69,10.7,0.074267155,Feb. In Store Credit Card Signup Discount; ID21.515,No,,,
Philadelphia - 2014-01-29,East,Corporate,Philadelphia,2014-01-29,53535.0,15700,16.0,135.0,1.03,15.42,0.074267155,Feb. In Store Credit Card Signup Discount; ID23.1503,No,,,
Philadelphia - 2014-01-30,East,Corporate,Philadelphia,2014-01-30,42290.0,15700,32.0,131.0,1.03,13.09,0.074267155,Feb. In Store Credit Card Signup Discount; ID29.5543,No,,,
Philadelphia - 2014-01-31,East,Corporate,Philadelphia,2014-01-31,55382.0,15700,31.0,150.0,1.54,7.45,0.074267155,Feb. In Store Credit Card Signup Discount; ID8.0866,No,,,
Philadelphia - 2014-02-01,East,Corporate,Philadelphia,2014-02-01,63565.0,15700,32.0,267.0,1.74,10.19,0.074267155,Feb. In Store Credit Card Signup Discount; ID1.6846,No,,1250.0,0.0147298669999999
Philadelphia - 2014-02-02,East,Corporate,Philadelphia,2014-02-02,47161.0,15700,33.0,150.0,0.97,10.72,0.077324547,In Store Credit Card Signup Discount; ID3.623,No,,,
Philadelphia - 2014-02-03,East,Corporate,Philadelphia,2014-02-03,59616.0,15700,20.0,122.0,0.98,5.98,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.21,No,,,
Philadelphia - 2014-02-04,East,Corporate,Philadelphia,2014-02-04,47236.0,15700,22.0,85.0,0.94,10.2,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.353,No,,,
Philadelphia - 2014-02-05,East,Corporate,Philadelphia,2014-02-05,49231.0,15700,20.0,98.0,0.89,8.57,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.2371,No,,,
Philadelphia - 2014-02-06,East,Corporate,Philadelphia,2014-02-06,49080.0,15700,30.0,108.0,0.54,11.39,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.2288,No,,,
Philadelphia - 2014-02-07,East,Corporate,Philadelphia,2014-02-07,63110.0,15700,27.0,173.0,1.13,12.12,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID12.9121,No,,,
Philadelphia - 2014-02-08,East,Corporate,Philadelphia,2014-02-08,68709.0,15700,62.0,323.0,1.07,11.92,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.3296,No,,4000.0,
Philadelphia - 2014-02-09,East,Corporate,Philadelphia,2014-02-09,72905.0,15700,33.0,230.0,1.21,9.29,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.4294,No,,,
Philadelphia - 2014-02-10,East,Corporate,Philadelphia,2014-02-10,51029.0,15700,27.0,117.0,0.42,6.27,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID8.6219,No,,,
Philadelphia - 2014-02-11,East,Corporate,Philadelphia,2014-02-11,50004.0,15700,17.0,150.0,0.81,11.43,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID18.1058,No,,,
Philadelphia - 2014-02-12,East,Corporate,Philadelphia,2014-02-12,51667.0,15700,23.0,160.0,0.53,12.07,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.2207,No,,,
Philadelphia - 2014-02-13,East,Corporate,Philadelphia,2014-02-13,64247.0,15700,32.0,211.0,0.63,8.29,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.0639,No,,,
Philadelphia - 2014-02-14,East,Corporate,Philadelphia,2014-02-14,50115.0,15700,33.0,281.0,1.13,8.6,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID21.0997,No,,,
Philadelphia - 2014-02-15,East,Corporate,Philadelphia,2014-02-15,130963.0,15700,102.0,1046.0,1.21,13.8,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.1819,Yes,,1000.0,
Philadelphia - 2014-02-16,East,Corporate,Philadelphia,2014-02-16,108253.0,15700,99.0,925.0,1.13,12.14,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.5853,Yes,,,
Philadelphia - 2014-02-17,East,Corporate,Philadelphia,2014-02-17,90446.0,15700,66.0,713.0,0.44,10.53,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.9099,Yes,,,
Philadelphia - 2014-02-18,East,Corporate,Philadelphia,2014-02-18,51090.0,15700,24.0,108.0,0.56,10.48,0.097278295,In Store Credit Card Signup Discount; ID35.5646,No,,,
Philadelphia - 2014-02-19,East,Corporate,Philadelphia,2014-02-19,46273.0,15700,22.0,141.0,0.23,11.01,0.097278295,In Store Credit Card Signup Discount; ID7.4233,No,,,
Philadelphia - 2014-02-20,East,Corporate,Philadelphia,2014-02-20,54298.0,15700,32.0,113.0,0.23,13.76,0.097278295,In Store Credit Card Signup Discount; ID34.6491,No,,,
Philadelphia - 2014-02-21,East,Corporate,Philadelphia,2014-02-21,53338.0,15700,43.0,151.0,0.7,12.96,0.097278295,In Store Credit Card Signup Discount; ID1.4791,No,,,
Philadelphia - 2014-02-22,East,Corporate,Philadelphia,2014-02-22,58040.0,15700,39.0,272.0,0.95,10.31,0.097278295,In Store Credit Card Signup Discount; ID42.0301,No,,-2750.0,
Philadelphia - 2014-02-23,East,Corporate,Philadelphia,2014-02-23,39371.0,15700,32.0,183.0,0.56,8.37,0.095962363,In Store Credit Card Signup Discount; ID16.9832,No,,,
Philadelphia - 2014-02-24,East,Corporate,Philadelphia,2014-02-24,48786.0,15700,19.0,98.0,0.25,8.94,0.095962363,In Store Credit Card Signup Discount; ID46.2649,No,,,
Philadelphia - 2014-02-25,East,Corporate,Philadelphia,2014-02-25,51603.0,15700,22.0,108.0,0.63,11.61,0.095962363,In Store Credit Card Signup Discount; ID33.3657,No,,,
Philadelphia - 2014-02-26,East,Corporate,Philadelphia,2014-02-26,53945.0,15700,16.0,113.0,0.24,11.26,0.095962363,In Store Credit Card Signup Discount; ID2.2497,No,,,
Philadelphia - 2014-02-27,East,Corporate,Philadelphia,2014-02-27,47358.0,15700,25.0,104.0,0.2,7.89,0.095962363,In Store Credit Card Signup Discount; ID19.913,No,,,
Philadelphia - 2014-02-28,East,Corporate,Philadelphia,2014-02-28,60434.0,15700,26.0,136.0,0.91,7.25,0.095962363,In Store Credit Card Signup Discount; ID19.7957,No,,,
Philadelphia - 2014-03-01,East,Corporate,Philadelphia,2014-03-01,60828.0,15700,39.0,235.0,0.67,8.56,0.095962363,March In Store Credit Card Signup Discount; ID2.0794,No,,-4000.0,0.015692728
Philadelphia - 2014-03-02,East,Corporate,Philadelphia,2014-03-02,65313.0,15700,31.0,188.0,0.23,6.42,0.151463806,March In Store Credit Card Signup Discount; ID2.1069,No,,,
Philadelphia - 2014-03-03,East,Corporate,Philadelphia,2014-03-03,61518.0,15700,21.0,113.0,0.31,8.6,0.151463806,March In Store Credit Card Signup Discount; ID8.4497,No,,,
Philadelphia - 2014-03-04,East,Corporate,Philadelphia,2014-03-04,57205.0,15700,22.0,108.0,0.16,7.66,0.151463806,March In Store Credit Card Signup Discount; ID4.7852,No,,,
Philadelphia - 2014-03-05,East,Corporate,Philadelphia,2014-03-05,62304.0,15700,25.0,118.0,0.79,8.54,0.151463806,March In Store Credit Card Signup Discount; ID10.604,No,,,
Philadelphia - 2014-03-06,East,Corporate,Philadelphia,2014-03-06,52458.0,15700,41.0,127.0,0.24,7.58,0.151463806,March In Store Credit Card Signup Discount; ID17.04,No,,,
Philadelphia - 2014-03-07,East,Corporate,Philadelphia,2014-03-07,59424.0,15700,23.0,151.0,0.99,14.24,0.151463806,March In Store Credit Card Signup Discount; ID15.2624,No,,,
Philadelphia - 2014-03-08,East,Corporate,Philadelphia,2014-03-08,77569.0,15700,26.0,269.0,1.14,10.34,0.151463806,March In Store Credit Card Signup Discount; ID18.7789,No,,-2750.0,
Philadelphia - 2014-03-09,East,Corporate,Philadelphia,2014-03-09,63947.0,15700,51.0,193.0,0.6,11.76,0.163077794,March In Store Credit Card Signup Discount; ID9.8207,No,,,
