"Region","Market","Store","Date","Sales","Store_Size","Num_Employees","Num_Customers","Returns_Pct","Pct_On_Sale","Pct_Promotional","Marketing","TouristEvent","Econ_ChangeGDP","EconJobsChange","AnnualizedCPI"
"Central","Commercial","Louisville","2012-12-01","237030","20100","105","938","1.02","10.84","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID11.1156","No","","2500.0","-0.001452012"
"Central","Commercial","Louisville","2012-12-02","262996","20100","107","660","1.64","11.22","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID11.8717","No","","",""
"Central","Commercial","Louisville","2012-12-03","238509","20100","60","325","0.57","14.56","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID21.5443","No","","",""
"Central","Commercial","Louisville","2012-12-04","209772","20100","35","345","0.41","16.82","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID13.2491","No","","",""
"Central","Commercial","Louisville","2012-12-05","198429","20100","47","422","0.93","15.58","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID27.4057","No","","",""
"Central","Commercial","Louisville","2012-12-06","204045","20100","75","440","1.33","14.08","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9345","No","","",""
"Central","Commercial","Louisville","2012-12-07","243840","20100","95","566","0.95","13.06","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID60.8058","No","","",""
"Central","Commercial","Louisville","2012-12-08","230705","20100","102","853","1.01","10.4","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID61.1353","No","","-26000.0",""
"Central","Commercial","Louisville","2012-12-09","249888","20100","103","901","0.95","17.37","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign ID15.8107","No","","",""
"Central","Commercial","Louisville","2012-12-10","214035","20100","63","392","0.63","12.53","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID29.6943","No","","",""
"Central","Commercial","Louisville","2012-12-11","243553","20100","67","441","0.83","12.82","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID123.8746","No","","",""
"Central","Commercial","Louisville","2012-12-12","232173","20100","47","508","0.69","13.16","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID42.5686","No","","",""
"Central","Commercial","Louisville","2012-12-13","266231","20100","72","489","0.76","11.03","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID12.4874","No","","",""
"Central","Commercial","Louisville","2012-12-14","284745","20100","94","623","0.92","18.94","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID145.3224","No","","",""
"Central","Commercial","Louisville","2012-12-15","283589","20100","109","1256","1.22","18.58","0.074430254","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID91.778","No","","-11750.0",""
"Central","Commercial","Louisville","2012-12-16","257392","20100","80","1018","1.8","18.46","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID117.0104","No","","",""
"Central","Commercial","Louisville","2012-12-17","279556","20100","64","729","1.06","17.88","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID186.869","No","","",""
"Central","Commercial","Louisville","2012-12-18","272506","20100","64","710","0.71","14.58","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID210.9551","No","","",""
"Central","Commercial","Louisville","2012-12-19","252314","20100","69","921","1.19","19.27","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID97.9348","No","","",""
"Central","Commercial","Louisville","2012-12-20","251611","20100","92","921","1.46","16.76","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID194.6545","No","","",""
"Central","Commercial","Louisville","2012-12-21","214215","20100","119","1114","1.1","18.5","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID228.2486","No","","",""
"Central","Commercial","Louisville","2012-12-22","354296","20100","125","1653","1.61","20.35","0.080407881","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID227.6977","No","","-6250.0",""
"Central","Commercial","Louisville","2012-12-23","262350","20100","104","1653","1.62","17.72","0.09208429","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID157.1698","No","","",""
"Central","Commercial","Louisville","2012-12-24","200052","20100","69","768","0.58","21.77","0.09208429","In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID124.8182","No","","",""
"Central","Commercial","Louisville","2012-12-25","0","20100","0","0","0.0","0.0","0.0","None ID1.2","No","","",""
"Central","Commercial","Louisville","2012-12-26","264707","20100","97","1605","2.03","19.07","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID49.6762","No","","",""
"Central","Commercial","Louisville","2012-12-27","216660","20100","79","922","1.76","19.84","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.6259","No","","",""
"Central","Commercial","Louisville","2012-12-28","173556","20100","80","943","1.72","12.37","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID115.05","No","","",""
"Central","Commercial","Louisville","2012-12-29","232907","20100","92","1077","1.57","12.87","0.09208429","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID35.1179","No","","-4000.0",""
"Central","Commercial","Louisville","2012-12-30","251041","20100","74","1028","1.88","17.55","0.095230417","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID195.8645","No","","",""
"Central","Commercial","Louisville","2012-12-31","238152","20100","54","866","1.23","13.69","0.095230417","In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID58.0895","No","","",""
"Central","Commercial","Louisville","2013-01-01","192406","20100","57","501","1.11","18.16","0.095230417","In Store Credit Card Signup Discount; ID0.779","No","2.8","","0.020482073"
"Central","Commercial","Louisville","2013-01-02","228725","20100","40","664","1.33","13.69","0.095230417","In Store Credit Card Signup Discount; ID1.2499","No","","",""
"Central","Commercial","Louisville","2013-01-03","213780","20100","70","481","1.61","20.42","0.095230417","In Store Credit Card Signup Discount; ID1.0137","No","","",""
"Central","Commercial","Louisville","2013-01-04","195179","20100","80","491","1.65","17.3","0.095230417","In Store Credit Card Signup Discount; ID1.6791","No","","",""
"Central","Commercial","Louisville","2013-01-05","221683","20100","79","703","2.31","17.39","0.095230417","In Store Credit Card Signup Discount; ID4.2535","No","","7750.0",""
"Central","Commercial","Louisville","2013-01-06","179066","20100","87","463","1.38","15.48","0.104473082","In Store Credit Card Signup Discount; ID3.8764","No","","",""
"Central","Commercial","Louisville","2013-01-07","171092","20100","42","356","0.87","17.89","0.104473082","In Store Credit Card Signup Discount; ID5.2327","No","","",""
"Central","Commercial","Louisville","2013-01-08","120212","20100","35","270","1.09","12.97","0.104473082","In Store Credit Card Signup Discount; ID0.4614","No","","",""
"Central","Commercial","Louisville","2013-01-09","156496","20100","52","347","1.33","15.2","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID1.1255","No","","",""
"Central","Commercial","Louisville","2013-01-10","174558","20100","67","319","1.53","17.17","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID1.9401","No","","",""
"Central","Commercial","Louisville","2013-01-11","224197","20100","77","404","1.37","16.15","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID8.4598","No","","",""
"Central","Commercial","Louisville","2013-01-12","193816","20100","62","608","1.69","17.71","0.104473082","In Store Credit Card Signup Discount; MLK Event Promotion ID5.7671","No","","-5000.0",""
"Central","Commercial","Louisville","2013-01-13","188367","20100","74","502","2.18","15.81","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID4.1738","No","","",""
"Central","Commercial","Louisville","2013-01-14","146531","20100","64","280","0.93","18.86","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID10.6623","No","","",""
"Central","Commercial","Louisville","2013-01-15","173830","20100","44","309","1.19","15.9","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID4.4499","No","","",""
"Central","Commercial","Louisville","2013-01-16","128718","20100","52","299","0.91","12.84","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID5.2963","No","","",""
"Central","Commercial","Louisville","2013-01-17","177511","20100","77","289","1.07","14.86","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID8.5145","No","","",""
"Central","Commercial","Louisville","2013-01-18","178799","20100","82","405","1.36","11.65","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID13.6405","No","","",""
"Central","Commercial","Louisville","2013-01-19","323953","20100","237","2249","2.04","14.46","0.138587384","In Store Credit Card Signup Discount; MLK Event Promotion ID0.6771","Yes","","-5750.0",""
"Central","Commercial","Louisville","2013-01-20","252650","20100","166","1767","1.43","17.24","0.145372984","In Store Credit Card Signup Discount; MLK Event Promotion ID16.8055","Yes","","",""
"Central","Commercial","Louisville","2013-01-21","215284","20100","111","1295","1.01","12.59","0.145372984","In Store Credit Card Signup Discount; MLK Event Promotion ID13.5171","Yes","","",""
"Central","Commercial","Louisville","2013-01-22","138757","20100","39","222","0.67","16.64","0.145372984","In Store Credit Card Signup Discount; ID19.1945","No","","",""
"Central","Commercial","Louisville","2013-01-23","155123","20100","35","271","1.31","15.1","0.145372984","In Store Credit Card Signup Discount; ID0.0315","No","","",""
"Central","Commercial","Louisville","2013-01-24","142909","20100","56","232","1.33","9.48","0.145372984","In Store Credit Card Signup Discount; ID15.1985","No","","",""
"Central","Commercial","Louisville","2013-01-25","129680","20100","57","242","0.68","10.54","0.145372984","In Store Credit Card Signup Discount; ID15.7261","No","","",""
"Central","Commercial","Louisville","2013-01-26","131628","20100","64","493","1.17","8.57","0.145372984","In Store Credit Card Signup Discount; ID23.2064","No","","1000.0",""
"Central","Commercial","Louisville","2013-01-27","137927","20100","94","406","1.42","14.08","0.141106073","In Store Credit Card Signup Discount; ID10.2603","No","","",""
"Central","Commercial","Louisville","2013-01-28","102093","20100","37","173","0.46","14.56","0.141106073","In Store Credit Card Signup Discount; ID17.9229","No","","",""
"Central","Commercial","Louisville","2013-01-29","129382","20100","64","194","0.66","7.63","0.141106073","In Store Credit Card Signup Discount; ID17.5998","No","","",""
"Central","Commercial","Louisville","2013-01-30","92808","20100","54","232","0.51","8.9","0.141106073","In Store Credit Card Signup Discount; ID8.2561","No","","",""
"Central","Commercial","Louisville","2013-01-31","110527","20100","61","320","1.07","7.45","0.141106073","In Store Credit Card Signup Discount; ID17.3524","No","","",""
"Central","Commercial","Louisville","2013-02-01","142288","20100","57","387","1.08","11.12","0.141106073","In Store Credit Card Signup Discount; ID0.5304","No","","","0.07350199"
"Central","Commercial","Louisville","2013-02-02","138450","20100","72","628","0.93","7.91","0.141106073","In Store Credit Card Signup Discount; ID3.956","No","","-2500.0",""
"Central","Commercial","Louisville","2013-02-03","109580","20100","37","349","0.99","6.94","0.11941362","In Store Credit Card Signup Discount; ID4.8827","No","","",""
"Central","Commercial","Louisville","2013-02-04","103937","20100","39","261","0.44","9.59","0.11941362","In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.3888","No","","",""
